age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
30,0,154950, Bachelors,13,0, Protective-serv,1,0,0,0,0,72,0,1
28,2,192283, Masters,14,1, Sales,0,0,1,0,0,80,0,1
27,2,210765, Assoc-voc,11,1, Handlers-cleaners,0,0,0,0,0,40,0,0
53,2,147476, HS-grad,9,1, Exec-managerial,0,1,1,0,0,40,0,0
35,0,193241, HS-grad,9,0, Craft-repair,1,0,0,0,1651,40,0,0
22,2,109053, 12th,8,0, Transport-moving,1,0,0,0,0,40,0,0
25,2,265618, HS-grad,9,1, Protective-serv,3,1,0,0,0,40,0,0
38,0,172855, Bachelors,13,0, Prof-specialty,2,1,1,0,1887,40,0,1
27,2,68848, Bachelors,13,1, Adm-clerical,4,0,1,0,0,35,0,0
30,2,229051, 9th,5,0, Other-service,1,0,0,0,0,37,0,0
27,2,106039, Bachelors,13,1, Prof-specialty,3,0,1,0,0,50,0,0
25,2,112835, Bachelors,13,1, Prof-specialty,0,0,0,0,0,40,0,0
36, ?,205396, HS-grad,9,1, ?,0,0,1,0,0,4,0,0
32,2,283400, HS-grad,9,1, Machine-op-inspct,0,0,1,0,0,40,0,0
70,2,195739, 10th,6,1, Craft-repair,4,0,0,0,0,45,0,0
50,2,36480, HS-grad,9,0, Exec-managerial,1,0,0,0,0,40,0,0
40,2,303291, Some-college,10,0, Other-service,2,0,1,0,0,35,0,0
34,2,293900, 11th,7,1, Craft-repair,0,1,0,0,0,55,0,0
57,1,165922, HS-grad,9,0, Craft-repair,1,0,0,0,0,50,0,0
39,2,65738, Masters,14,1, Other-service,0,0,1,0,0,32,0,0
49,2,175070, Some-college,10,1, Other-service,4,0,1,0,0,40,0,0
43,2,339814, Some-college,10,0, Prof-specialty,1,0,0,5178,0,40,0,1
26,2,150132, HS-grad,9,1, Adm-clerical,0,0,1,0,0,45,0,0
31,2,377374, Some-college,10,1, Adm-clerical,4,1,1,0,0,40,1,0
60,1,166153, Some-college,10,0, Sales,1,0,0,0,0,50,0,0
46,2,110171, Masters,14,0, Prof-specialty,1,0,0,15024,0,50,0,1
26,2,94477, Some-college,10,0, Transport-moving,1,0,0,7298,0,55,0,1
27,2,194243, Prof-school,15,1, Prof-specialty,3,0,1,0,0,40,0,0
31,2,106347, Some-college,10,0, Adm-clerical,2,1,1,0,0,40,0,0
59,2,214865, HS-grad,9,1, Exec-managerial,4,0,1,0,0,50,0,0
19, ?,185619, Some-college,10,1, ?,3,0,1,0,0,20,0,0
18,2,96445, Some-college,10,1, Other-service,3,0,1,0,0,24,0,0
22,2,102632, Some-college,10,0, Exec-managerial,1,0,0,0,0,45,0,0
24,2,209034, Assoc-acdm,12,0, Sales,3,0,1,0,0,20,0,0
53,0,153486, 10th,6,0, Transport-moving,1,0,0,0,0,40,0,1
43,2,144371, HS-grad,9,0, Handlers-cleaners,1,0,0,0,0,42,0,1
24,2,186213, Some-college,10,0, Tech-support,1,0,0,0,0,50,0,1
60,2,188236, 10th,6,1, Tech-support,4,0,1,0,0,40,0,0
24,2,418405, HS-grad,9,0, Craft-repair,1,0,0,0,0,40,0,0
52,0,125796, HS-grad,9,1, Adm-clerical,0,1,0,0,0,40,0,0
32,2,183304, Assoc-voc,11,0, Transport-moving,1,0,0,0,0,99,0,1
34,2,329587, 10th,6,1, Other-service,0,0,1,0,0,35,0,0
35,0,182570, Assoc-acdm,12,0, Protective-serv,1,0,0,0,0,40,0,1
38,2,446654, 9th,5,1, Handlers-cleaners,0,0,0,0,0,40,1,0
34,1,254304, HS-grad,9,0, Farming-fishing,1,0,0,4508,0,90,0,0
53,0,131258, Prof-school,15,1, Prof-specialty,0,0,1,0,0,50,0,1
23,2,103632, HS-grad,9,1, Adm-clerical,0,0,1,0,0,40,0,0
40,2,241895, Some-college,10,0, Adm-clerical,1,0,0,0,0,40,0,0
40,2,244945, HS-grad,9,0, Craft-repair,1,0,0,0,0,40,0,0
50,2,20795, HS-grad,9,0, Farming-fishing,1,0,0,0,0,60,0,1
17,2,347322, 10th,6,1, Sales,3,0,1,0,0,20,0,0
53,0,103995, Bachelors,13,1, Prof-specialty,0,0,1,0,1876,54,0,0
32,2,53206, Bachelors,13,1, Craft-repair,0,0,0,0,0,50,0,1
43, ?,387839, HS-grad,9,1, ?,5,0,1,0,0,40,0,0
18,2,57108, 11th,7,1, Sales,3,0,0,0,0,16,0,0
62,2,177791, 10th,6,1, Other-service,3,0,1,0,0,40,0,0
45,2,33794, Masters,14,0, Other-service,1,0,0,0,0,40,0,0
46,2,249935, Doctorate,16,0, Prof-specialty,1,0,0,0,0,70,0,0
73,1,241121, 7th-8th,4,0, Farming-fishing,1,0,0,0,0,40,0,0
64,2,98586, Doctorate,16,0, Prof-specialty,1,0,0,0,0,60,0,1
26,2,181920, Bachelors,13,0, Prof-specialty,2,0,1,0,0,45,0,1
23,2,434467, HS-grad,9,1, Sales,0,0,0,0,0,48,0,0
30,2,113364, HS-grad,9,1, Machine-op-inspct,5,0,0,0,0,40,1,0
51,2,249706, Some-college,10,1, Adm-clerical,4,0,1,0,0,40,0,0
35,1,95455, Bachelors,13,1, Exec-managerial,4,0,1,0,0,55,0,0
39,2,209867, Some-college,10,1, Adm-clerical,0,0,1,13550,0,45,0,1
35,1,79586, Masters,14,0, Prof-specialty,1,2,0,0,0,40,1,1
41,2,289669, HS-grad,9,1, Machine-op-inspct,0,0,1,0,0,40,0,0
31,2,347166, Some-college,10,1, Craft-repair,3,0,0,4650,0,40,0,0
40,2,53835, Bachelors,13,0, Sales,1,0,0,0,0,50,0,1
46,0,14878, Prof-school,15,0, Prof-specialty,1,2,0,0,0,40,1,1
31,2,266126, HS-grad,9,1, Other-service,0,0,1,0,0,30,0,0
41,1,146659, Some-college,10,1, Machine-op-inspct,0,0,1,0,0,40,1,0
42,2,125280, Bachelors,13,0, Exec-managerial,1,0,0,3137,0,40,0,0
23,2,173535, HS-grad,9,1, Sales,3,0,0,0,0,40,0,0
21, ?,77665, Some-college,10,1, ?,3,0,0,0,0,35,0,0
49,2,280525, Some-college,10,0, Adm-clerical,1,0,0,0,0,45,0,1
53,2,479621, Assoc-voc,11,1, Tech-support,0,1,0,0,0,40,0,0
38,0,194630, Bachelors,13,1, Protective-serv,0,0,1,4787,0,43,0,1
36,2,247600, Assoc-acdm,12,1, Exec-managerial,4,2,1,0,0,40,1,0
32,2,258406, Some-college,10,1, Craft-repair,4,0,0,0,0,72,1,0
20,2,107746, 11th,7,1, Transport-moving,5,0,0,0,0,40,1,0
17, ?,47407, 11th,7,1, ?,3,0,0,0,0,10,0,0
22,2,229987, Some-college,10,1, Tech-support,5,2,1,0,0,32,0,0
25,2,312338, Assoc-voc,11,1, Craft-repair,4,1,0,0,0,40,0,0
58,2,225394, HS-grad,9,0, Craft-repair,1,0,0,0,1902,40,0,0
24,2,373718, Some-college,10,1, Farming-fishing,0,0,0,0,0,20,0,0
48,0,120131, HS-grad,9,1, Craft-repair,3,0,0,8614,0,40,0,1
20,2,472789, 1st-4th,2,1, Farming-fishing,0,0,0,0,0,30,1,0
60,1,27886, Some-college,10,0, Exec-managerial,1,0,0,0,0,40,0,1
20,2,138352, HS-grad,9,1, Other-service,5,0,0,0,0,30,0,0
52,2,123011, Some-college,10,0, Exec-managerial,1,0,0,0,0,45,0,1
36,2,306567, HS-grad,9,0, Transport-moving,2,0,1,0,0,40,0,1
46,0,187749, Bachelors,13,0, Prof-specialty,1,2,0,0,0,40,1,1
22,2,260594, 11th,7,1, Sales,4,0,1,0,0,25,0,0
19,2,236879, Some-college,10,1, Exec-managerial,3,0,1,0,0,35,0,0
37,2,186808, HS-grad,9,1, Sales,4,0,0,0,0,40,0,0
30,2,373213, Assoc-voc,11,1, Sales,0,0,1,0,0,40,0,1
44,2,187629, Assoc-acdm,12,1, Craft-repair,0,0,0,0,0,25,0,0
63, ?,106648, HS-grad,9,0, ?,1,0,0,0,0,25,0,0
22,2,305781, HS-grad,9,1, Sales,0,0,0,0,0,45,1,0
31,1,256362, Bachelors,13,0, Sales,1,0,0,3908,0,50,0,0
17,2,239947, 11th,7,1, Adm-clerical,3,0,0,0,0,40,0,0
21,2,349041, HS-grad,9,1, Handlers-cleaners,0,0,0,0,0,40,0,0
67,2,105252, Masters,14,0, Exec-managerial,1,0,0,0,0,40,0,1
46,2,182715, 7th-8th,4,1, Exec-managerial,0,0,0,0,0,40,0,0
29,2,166210, HS-grad,9,1, Handlers-cleaners,3,0,0,0,0,50,0,0
20,2,113200, Some-college,10,1, Handlers-cleaners,3,0,1,0,0,6,0,0
27,2,142075, Some-college,10,1, Other-service,3,0,0,0,0,24,0,0
35,2,454843, Some-college,10,0, Craft-repair,1,0,0,0,0,40,0,1
19,2,142219, Some-college,10,1, Adm-clerical,3,0,1,0,0,30,0,0
36,2,112512, 12th,8,1, Other-service,4,0,1,0,0,40,1,0
43,2,212894, Bachelors,13,0, Exec-managerial,1,0,0,15024,0,50,0,1
62,0,265201, Bachelors,13,1, Prof-specialty,0,0,0,0,0,40,0,0
28,2,251905, Prof-school,15,1, Prof-specialty,0,0,0,0,2339,40,1,0
18,2,170627, 11th,7,1, Other-service,3,0,1,0,0,15,0,0
59,2,354037, Prof-school,15,0, Transport-moving,1,1,0,15024,0,50,0,1
37,2,259089, Bachelors,13,1, Exec-managerial,0,0,0,0,0,40,0,0
27,2,21856, Some-college,10,1, Craft-repair,0,1,0,0,0,40,0,0
46,0,207946, Masters,14,1, Prof-specialty,4,0,1,0,0,43,0,0
29,2,77009, 11th,7,1, Sales,0,0,1,0,2754,42,0,0
33,2,36539, Bachelors,13,0, Exec-managerial,2,0,1,0,0,40,0,1
62,2,176811, HS-grad,9,0, Craft-repair,1,0,0,0,0,40,0,0
46,2,456062, Doctorate,16,0, Prof-specialty,1,0,0,0,2415,55,0,1
28,2,277746, 10th,6,0, Machine-op-inspct,1,0,0,0,0,40,0,0
22,2,288132, Some-college,10,1, Sales,3,0,1,0,0,35,0,0
46,0,344415, Masters,14,0, Armed-Forces,1,0,0,0,1887,40,0,1
54,1,206964, Some-college,10,0, Sales,1,0,0,0,1977,40,0,1
34,2,198091, HS-grad,9,0, Craft-repair,1,0,0,0,0,72,0,0
67, ?,150264, Doctorate,16,0, ?,1,0,0,0,0,20,1,1
62,2,588484, Bachelors,13,0, Sales,1,0,0,0,0,20,0,1
30,2,113364, Some-college,10,0, Handlers-cleaners,1,0,0,0,0,40,1,0
19,2,270551, HS-grad,9,1, Other-service,3,0,0,0,0,20,0,0
49, ?,31478, 7th-8th,4,0, ?,1,0,0,0,0,99,0,0
27,2,190525, Assoc-voc,11,1, Machine-op-inspct,4,0,0,0,0,45,0,0
36,2,153066, Some-college,10,0, Craft-repair,1,0,0,0,0,50,0,1
52,2,150393, Bachelors,13,0, Machine-op-inspct,1,0,0,0,0,40,0,1
47,2,99911, 12th,8,1, Exec-managerial,0,0,1,0,0,55,0,0
57,0,343447, HS-grad,9,1, Protective-serv,0,0,1,0,0,40,0,0
64,2,169482, Some-college,10,1, Exec-managerial,4,0,1,0,0,40,0,0
56, ?,32855, HS-grad,9,1, ?,0,0,0,0,0,40,0,0
53,2,194501, 11th,7,1, Other-service,3,0,1,0,0,47,0,0
53,2,177705, Bachelors,13,0, Craft-repair,1,0,0,0,0,44,0,1
31,2,123983, Some-college,10,1, Sales,4,2,0,0,0,40,1,0
41,2,138975, Bachelors,13,0, Exec-managerial,1,0,0,7688,0,45,0,1
45,0,235431, HS-grad,9,1, Other-service,4,1,1,0,0,40,0,0
63, ?,83043, Bachelors,13,0, ?,1,0,0,0,2179,45,0,0
45,0,130206, HS-grad,9,1, Adm-clerical,5,0,1,0,0,40,0,0
23,2,210053, Some-college,10,1, Other-service,0,0,1,0,0,28,0,0
39,0,249392, Masters,14,0, Prof-specialty,1,0,0,0,0,72,0,0
31,2,87418, Assoc-voc,11,0, Exec-managerial,1,0,0,0,0,40,0,0
35,1,190387, Bachelors,13,0, Farming-fishing,1,0,0,0,0,45,0,0
54,2,176240, Masters,14,0, Transport-moving,1,0,0,7688,0,60,0,1
22, ?,211013, Some-college,10,1, ?,3,0,1,0,0,40,1,0
40,0,105862, Bachelors,13,1, Prof-specialty,4,0,1,5455,0,40,0,0
55,1,185195, Bachelors,13,0, Exec-managerial,1,0,0,0,0,40,0,1
31,2,173495, HS-grad,9,0, Craft-repair,1,0,0,0,0,40,0,0
58,1,78634, 11th,7,0, Transport-moving,1,0,0,0,0,60,0,0
31,2,147284, Doctorate,16,0, Prof-specialty,1,0,0,0,1977,99,0,1
46,1,82572, HS-grad,9,1, Other-service,5,0,1,0,0,40,0,0
38,2,154641, Assoc-voc,11,0, Craft-repair,1,0,0,0,0,40,0,0
22,0,39236, Some-college,10,1, Prof-specialty,3,0,1,594,0,25,0,0
17, ?,64785, 10th,6,1, ?,3,0,0,0,0,30,0,0
48,1,179337, HS-grad,9,0, Craft-repair,1,0,0,0,0,60,1,0
73,2,173047, Bachelors,13,0, Prof-specialty,1,0,0,0,0,15,0,0
25,2,264012, Bachelors,13,0, Adm-clerical,1,0,0,0,0,45,0,1
53,0,227836, Some-college,10,1, Farming-fishing,0,0,0,0,0,40,0,0
46,2,321327, Some-college,10,0, Transport-moving,1,0,0,7298,0,45,0,1
45,1,108100, Bachelors,13,0, Exec-managerial,2,2,1,99999,0,25, ?,1
37,2,146398, Bachelors,13,1, Prof-specialty,0,1,1,0,0,40,0,0
30,2,324120, HS-grad,9,0, Handlers-cleaners,1,0,0,0,0,50,0,0
29,2,367329, HS-grad,9,0, Machine-op-inspct,1,0,0,0,0,40,0,0
29,0,301582, Some-college,10,0, Protective-serv,1,0,0,0,0,40,0,0
75, ?,222789, Bachelors,13,1, ?,0,0,1,0,0,6,0,0
58,2,170108, Masters,14,0, Exec-managerial,1,0,0,0,0,40,0,1
42,1,82297, 7th-8th,4,0, Other-service,2,1,1,0,0,50,0,0
62,0,180162, 9th,5,1, Protective-serv,0,1,0,0,0,24,0,0
45,0,348172, Bachelors,13,0, Farming-fishing,1,2,0,7298,0,40,0,1
38,2,809585, Bachelors,13,0, Sales,1,0,0,0,0,40,0,1
36,1,67728, Bachelors,13,0, Sales,1,0,0,0,0,50,0,1
70, ?,163057, HS-grad,9,1, ?,0,0,1,2009,0,40,0,0
42,1,102069, 7th-8th,4,0, Sales,1,0,0,0,0,30,0,0
47,0,149700, Masters,14,0, Prof-specialty,1,0,0,15024,0,35,0,1
42,1,109273, Some-college,10,1, Craft-repair,4,0,0,0,0,40,0,0
43,2,393354, Some-college,10,0, Adm-clerical,2,1,1,0,0,38,0,1
37,2,226947, Assoc-voc,11,0, Craft-repair,1,0,0,0,0,40,0,1
36,0,86805, Some-college,10,0, Exec-managerial,2,0,1,7298,0,39,0,1
27,2,493689, Bachelors,13,1, Tech-support,0,1,1,0,0,40,1,0
54,2,299324, 5th-6th,3,1, Machine-op-inspct,4,0,0,0,0,40,1,0
48,1,353012, HS-grad,9,0, Craft-repair,1,0,0,0,1902,40,0,1
29,2,174419, HS-grad,9,1, Other-service,4,0,1,0,0,30,0,0
29,2,209472, HS-grad,9,0, Machine-op-inspct,1,0,0,0,0,38,0,0
37,2,295127, Some-college,10,1, Other-service,0,0,0,0,0,47,0,0
55,1,182273, Some-college,10,0, Sales,1,0,0,0,0,40,0,0
67,2,228200, HS-grad,9,0, Priv-house-serv,2,1,1,0,0,20,0,0
51,2,263836, HS-grad,9,1, Handlers-cleaners,0,0,0,0,0,30,0,0
35,2,178948, Masters,14,1, Prof-specialty,4,0,1,0,0,32,0,0
41,2,43945, 7th-8th,4,0, Craft-repair,1,0,0,0,0,40, ?,0
64,1,253296, HS-grad,9,1, Other-service,5,0,1,0,0,40,0,0
23,2,240137, 5th-6th,3,1, Handlers-cleaners,0,0,0,0,0,55,1,0
49,2,24712, Bachelors,13,1, Other-service,0,2,1,0,0,35,1,0
38,1,342635, Bachelors,13,0, Prof-specialty,1,0,0,0,0,70,0,0
62,2,115387, HS-grad,9,1, Handlers-cleaners,5,1,1,0,0,40,0,0
62,1,182998, 7th-8th,4,0, Craft-repair,1,0,0,0,0,10,0,0
70, ?,133248, HS-grad,9,0, ?,1,0,0,0,0,14,0,0
45,1,246891, Masters,14,1, Craft-repair,0,0,0,0,0,40,0,0
20,2,30035, Assoc-acdm,12,1, Sales,3,0,1,0,0,40,0,0
38,2,175232, HS-grad,9,0, Machine-op-inspct,1,0,0,0,0,48,0,0
50,1,140516, Bachelors,13,0, Adm-clerical,1,0,0,0,0,40,0,0
40,2,64980, Some-college,10,0, Adm-clerical,1,1,0,0,0,55,0,1
30,2,155781, HS-grad,9,0, Craft-repair,1,0,0,0,0,70,0,0
52,0,192065, Some-college,10,1, Exec-managerial,0,0,1,0,0,40,0,0
28,1,227890, Bachelors,13,1, Prof-specialty,0,1,0,0,0,50,0,1
62,1,162249, HS-grad,9,0, Transport-moving,1,0,0,0,0,30,0,0
31,2,165949, HS-grad,9,1, Other-service,4,0,1,0,0,40,0,0
40,2,445382, HS-grad,9,0, Exec-managerial,1,0,0,0,0,40,0,1
34,2,211948, HS-grad,9,1, Sales,0,0,1,0,1590,40,0,0
53,2,163678, Some-college,10,0, Sales,1,0,0,0,0,40,0,1
42,2,89413, 12th,8,1, Farming-fishing,3,0,0,0,0,40,0,0
26,2,289700, Some-college,10,0, Other-service,1,0,0,0,0,25,0,0
51,2,163826, HS-grad,9,0, Transport-moving,1,0,0,0,0,40,0,1
49,2,185385, Masters,14,0, Prof-specialty,1,0,0,0,0,50,0,1
43,2,169031, HS-grad,9,0, Machine-op-inspct,1,0,0,0,0,40,0,0
42,2,54611, Some-college,10,1, Farming-fishing,0,0,0,0,0,40,0,0
31,2,130620, 11th,7,1, Sales,3,2,1,0,0,40,1,0
26,2,328663, HS-grad,9,0, Transport-moving,1, ?,0,0,0,40,0,0
50,2,169646, Bachelors,13,1, Prof-specialty,4,2,1,0,0,40,1,0
35,2,186815, HS-grad,9,0, Machine-op-inspct,1,0,0,0,0,40,0,0
37,2,103925, Some-college,10,1, Tech-support,5,0,1,0,0,40,0,0
53, ?,150393, HS-grad,9,1, ?,0,0,0,0,1504,35,0,0
20,2,82777, Some-college,10,1, Sales,3,0,0,0,0,16,0,0
31,0,178449, Prof-school,15,0, Prof-specialty,1,0,0,0,0,40,0,1
28,2,51672, HS-grad,9,1, Craft-repair,0,0,0,0,0,35,0,0
46,2,380162, HS-grad,9,0, Tech-support,1,1,0,0,0,40,0,1
21,2,212114, Some-college,10,1, Prof-specialty,3,0,1,0,0,8,0,0
41,1,100800, Masters,14,0, Exec-managerial,1,0,0,7298,0,70,0,1
30,2,162572, Bachelors,13,1, Exec-managerial,0,0,0,0,0,70,0,1
66,1,179951, Bachelors,13,0, Exec-managerial,1,0,0,0,0,70,0,0
37,1,190759, Some-college,10,0, Sales,1,0,0,0,0,60,0,1
74,0,236012, 7th-8th,4,1, Handlers-cleaners,0,0,1,0,0,20,0,0
46,0,164023, Some-college,10,0, Protective-serv,1,1,0,0,0,70,0,1
51,2,172046, Masters,14,0, Exec-managerial,1,0,0,0,1977,50,0,1
33,2,182926, Bachelors,13,0, Exec-managerial,1,0,0,15024,0,50,0,1
30,2,151001, 5th-6th,3,0, Machine-op-inspct,1,0,0,3464,0,40,1,0
47,1,362835, Bachelors,13,0, Exec-managerial,1,0,0,0,0,50,0,1
49,2,97883, Bachelors,13,1, Exec-managerial,4,0,1,0,0,40,0,0
53,2,91911, HS-grad,9,1, Craft-repair,4,1,1,0,0,48,0,0
24,2,278130, Assoc-voc,11,1, Machine-op-inspct,0,0,0,0,0,40,0,0
54,2,146310, HS-grad,9,0, Transport-moving,1,0,0,0,0,50,0,0
32,2,379412, Some-college,10,1, Craft-repair,3,0,0,0,0,40,0,0
45,2,37987, Some-college,10,0, Sales,1,0,0,0,0,45,0,0
46,1,256909, HS-grad,9,1, Farming-fishing,0,0,0,3325,0,45,0,0
37,0,482927, Some-college,10,1, Other-service,0,0,0,0,0,65,0,0
48,0,44434, Masters,14,0, Prof-specialty,1,0,0,0,0,61,0,1
25,2,255474, Bachelors,13,1, Adm-clerical,0,0,1,0,0,40,0,0
28, ?,303674, HS-grad,9,0, ?,2,0,1,3103,0,20,0,0
44, ?,195488, 12th,8,1, ?,0,0,1,0,0,36,1,0
58, ?,114362, Some-college,10,0, ?,1,1,0,0,0,30,0,0
27,2,341504, Some-college,10,1, Adm-clerical,4,0,1,0,0,40,0,0
69,2,197080, HS-grad,9,1, Adm-clerical,4,0,0,0,0,8,0,0
38,2,102945, Bachelors,13,0, Sales,1,0,0,0,0,52,0,1
47,2,503454, 12th,8,1, Adm-clerical,5,1,1,0,0,40,0,0
30,1,87561, Some-college,10,1, Adm-clerical,0,0,1,0,0,60,0,0
46,2,270693, HS-grad,9,1, Handlers-cleaners,3,0,0,3674,0,30,0,0
27,2,252813, Prof-school,15,1, Prof-specialty,0,0,1,0,0,45,0,0
19,2,574271, Some-college,10,1, Sales,3,0,0,0,0,35,0,0
18,2,184016, HS-grad,9,0, Priv-house-serv,0,0,1,3103,0,40,0,0
24,2,235071, 11th,7,0, Craft-repair,1,0,0,0,0,50,0,1
32,2,158242, Bachelors,13,1, Prof-specialty,0,0,1,0,0,40,0,0
38,2,299810, HS-grad,9,0, Handlers-cleaners,1,1,0,0,0,40,0,0
19,2,277695, Preschool,1,1, Farming-fishing,0,0,0,0,0,36,1,0
28,2,23324, Some-college,10,1, Handlers-cleaners,0,0,0,0,0,40,0,0
39,0,316582, Masters,14,1, Prof-specialty,0,0,1,0,0,55,0,0
38,1,176657, Some-college,10,1, Sales,0,2,0,0,0,60,1,0
42,2,93770, HS-grad,9,0, Machine-op-inspct,2,0,1,0,0,40,0,1
31,2,124569, Some-college,10,0, Adm-clerical,2,0,1,0,0,40,0,1
46,2,117313, 9th,5,1, Machine-op-inspct,0,0,1,0,0,40,1,0
53,2,53812, Some-college,10,1, Exec-managerial,0,0,1,0,0,54,0,0
21,2,170456, Assoc-acdm,12,1, Handlers-cleaners,3,0,0,0,0,15,0,0
48,1,115971, HS-grad,9,0, Sales,1,0,0,0,0,50,0,0
46,2,31432, HS-grad,9,0, Adm-clerical,2,0,1,3103,0,52,0,1
30,2,112383, HS-grad,9,0, Transport-moving,1,0,0,0,0,45,0,0
24,2,283092, HS-grad,9,1, Adm-clerical,5,1,0,0,0,40,1,0
32,2,27207, 10th,6,1, Craft-repair,0,0,0,0,0,50,0,0
30,2,46712, HS-grad,9,1, Other-service,0,0,1,0,0,40,0,0
57,0,19520, Doctorate,16,1, Prof-specialty,4,0,1,0,0,50,0,0
56,2,98630, 7th-8th,4,1, Adm-clerical,0,0,0,0,0,40,0,0
27,2,159897, HS-grad,9,1, Exec-managerial,0,1,1,0,0,37,0,0
38,2,136629, Bachelors,13,0, Machine-op-inspct,1,0,0,0,0,40,1,0
19,2,407759, HS-grad,9,1, Adm-clerical,3,0,0,0,0,40,0,0
61,1,221884, Some-college,10,0, Adm-clerical,1,0,0,0,0,50,0,1
49,2,148475, Assoc-voc,11,1, Tech-support,4,0,1,0,0,40,0,0
28,2,274964, HS-grad,9,0, Craft-repair,1,0,0,0,0,38,0,0
50,1,160107, Masters,14,0, Prof-specialty,1,0,0,0,0,55,0,1
43,2,167265, Bachelors,13,0, Craft-repair,1,0,0,0,0,84,0,1
34,2,148226, HS-grad,9,1, Machine-op-inspct,4,1,1,0,0,48,0,0
28,2,153869, 11th,7,0, Craft-repair,1,0,0,0,0,40,0,0
31,2,208881, Some-college,10,0, Craft-repair,1,0,0,0,0,40,0,0
55,2,256953, HS-grad,9,1, Machine-op-inspct,4,1,1,0,0,44,0,0
26,2,100147, Bachelors,13,0, Exec-managerial,2,0,1,0,0,45,0,1
51,0,166461, Doctorate,16,0, Prof-specialty,2,1,1,0,0,40,0,1
35,2,171327, HS-grad,9,0, Craft-repair,1,0,0,0,0,40,0,0
42,2,297335, Assoc-acdm,12,1, Exec-managerial,4,2,1,0,0,31,1,0
63, ?,133166, Doctorate,16,0, ?,1,0,0,0,0,12,0,0
31,2,169589, Masters,14,1, Prof-specialty,0,0,0,0,0,30,0,0
22,0,273734, HS-grad,9,1, Farming-fishing,3,0,0,0,0,20,0,0
67,2,158301, HS-grad,9,1, Transport-moving,0,0,0,0,0,60,0,0
50, ?,257117, 9th,5,0, ?,1,0,0,0,0,50,0,0
63,2,196725, HS-grad,9,1, Other-service,4,0,1,0,0,24,0,0
31,2,137444, HS-grad,9,0, Machine-op-inspct,1,0,0,0,0,40,0,1
17,2,286960, 11th,7,1, Prof-specialty,3,0,0,0,0,40,0,0
41,0,201435, HS-grad,9,0, Transport-moving,1,1,0,0,0,40,0,0
53,0,216931, 7th-8th,4,0, Transport-moving,1,0,0,0,0,38,0,0
44,0,212665, Some-college,10,0, Protective-serv,1,1,0,0,0,99,0,0
24,2,462820, Bachelors,13,1, Farming-fishing,0,0,0,0,0,40,0,0
35,2,198841, Assoc-voc,11,1, Tech-support,3,0,0,0,0,35,0,0
61,2,219886, Some-college,10,0, Tech-support,2,0,1,0,0,40,0,1
31,2,163003, Assoc-acdm,12,1, Prof-specialty,5,2,1,0,0,40,1,0
44,2,112262, Bachelors,13,0, Tech-support,1,0,0,5178,0,40,0,1
56,2,213105, HS-grad,9,0, Sales,1,0,0,0,0,36,0,1
66,2,302072, Assoc-acdm,12,1, Adm-clerical,4,0,1,0,0,40,0,0
45,2,338105, Some-college,10,0, Craft-repair,1,2,0,0,0,40,1,0
69,1,58213, Bachelors,13,0, Prof-specialty,1,0,0,20051,0,45,0,1
64,2,125684, HS-grad,9,0, Craft-repair,1,0,0,0,0,40,0,0
38,2,215419, HS-grad,9,0, Adm-clerical,2,0,1,0,0,36,0,1
43,0,413760, Some-college,10,1, Craft-repair,0,1,0,0,0,40,0,0
37,2,205339, HS-grad,9,1, Craft-repair,0,0,0,0,0,49,0,0
19,2,236570, HS-grad,9,1, Adm-clerical,3,0,1,0,0,16,0,0
59,1,247552, HS-grad,9,0, Exec-managerial,1,0,0,0,0,40,0,0
50,0,184007, Some-college,10,0, Adm-clerical,1,0,0,0,0,40,0,0
33,2,341187, Bachelors,13,0, Exec-managerial,1,0,0,0,0,50,0,1
56,2,220187, Some-college,10,0, Tech-support,1,0,0,0,0,45,0,1
28,2,198258, Assoc-voc,11,0, Sales,1,0,0,0,0,40,0,0
27,2,175821, HS-grad,9,0, Adm-clerical,2,0,1,0,0,34,0,0
42,2,92288, Masters,14,0, Sales,1,2,0,0,0,40, ?,0
34,2,261418, HS-grad,9,0, Other-service,1,0,0,0,0,40,0,0
19,2,203319, 11th,7,1, Sales,3,0,0,0,0,30,0,0
68,1,166083, HS-grad,9,0, Exec-managerial,1,0,0,0,0,40,0,1
28,2,109001, Masters,14,0, Prof-specialty,1,0,0,0,0,38,0,1
81, ?,106765, Some-college,10,1, ?,4,0,1,0,0,4,0,0
22,1,197387, HS-grad,9,1, Farming-fishing,3,0,0,0,0,40,0,0
58,2,284834, Assoc-acdm,12,1, Adm-clerical,0,0,1,0,0,40,0,0
31,2,87535, Some-college,10,1, Machine-op-inspct,0,0,1,0,0,25,0,0
17,0,175587, 11th,7,1, Protective-serv,3,0,0,0,0,30,0,0
25,2,242700, Some-college,10,1, Transport-moving,0,0,0,10520,0,50,0,1
23,2,161478, Some-college,10,1, Other-service,3,2,1,0,0,23,0,0
25,2,51498, 12th,8,1, Other-service,5,0,0,0,0,40,0,0
47,2,220124, HS-grad,9,1, Craft-repair,0,0,0,0,0,40,0,0
39,2,188503, Bachelors,13,0, Exec-managerial,2,0,1,0,0,60,0,1
44,2,113324, HS-grad,9,0, Craft-repair,1,0,0,0,0,40,0,0
